age_group,gender,screen_time_hours,sleep_affected,source
13-17 (Teen),Female,2.46,0,Kids
13-17 (Teen),Male,4.39,1,Kids
13-17 (Teen),Female,6.13,1,Kids
8-12 (Pre-teen),Female,4.66,1,Kids
13-17 (Teen),Female,5.27,0,Kids
8-12 (Pre-teen),Male,1.43,0,Kids
13-17 (Teen),Female,1.39,0,Kids
13-17 (Teen),Male,2.11,0,Kids
18-29 (Young Adult),Female,5.3,1,Kids
13-17 (Teen),Male,5.39,0,Kids
13-17 (Teen),Male,4.12,1,Kids
8-12 (Pre-teen),Male,4.73,1,Kids
8-12 (Pre-teen),Female,2.68,0,Kids
8-12 (Pre-teen),Female,1.78,0,Kids
8-12 (Pre-teen),Male,4.46,0,Kids
18-29 (Young Adult),Male,4.78,1,Kids
8-12 (Pre-teen),Male,9.58,1,Kids
13-17 (Teen),Male,5.05,1,Kids
8-12 (Pre-teen),Male,5.61,1,Kids
13-17 (Teen),Male,4.94,1,Kids
8-12 (Pre-teen),Male,1.37,0,Kids
8-12 (Pre-teen),Male,4.57,1,Kids
13-17 (Teen),Female,5.18,1,Kids
8-12 (Pre-teen),Male,4.47,1,Kids
18-29 (Young Adult),Male,3.04,1,Kids
8-12 (Pre-teen),Male,6.37,1,Kids
13-17 (Teen),Male,6.26,1,Kids
13-17 (Teen),Female,5.25,1,Kids
18-29 (Young Adult),Female,3.7,0,Kids
18-29 (Young Adult),Female,3.86,1,Kids
13-17 (Teen),Male,5.0,1,Kids
18-29 (Young Adult),Female,5.87,0,Kids
8-12 (Pre-teen),Female,0.13,0,Kids
13-17 (Teen),Male,4.33,0,Kids
8-12 (Pre-teen),Female,4.66,0,Kids
8-12 (Pre-teen),Male,2.62,0,Kids
13-17 (Teen),Male,5.23,1,Kids
8-12 (Pre-teen),Female,1.21,0,Kids
13-17 (Teen),Female,6.53,0,Kids
13-17 (Teen),Female,5.52,0,Kids
8-12 (Pre-teen),Male,5.57,0,Kids
13-17 (Teen),Male,4.74,1,Kids
8-12 (Pre-teen),Female,3.32,0,Kids
13-17 (Teen),Male,6.12,1,Kids
13-17 (Teen),Female,3.34,0,Kids
8-12 (Pre-teen),Female,2.17,0,Kids
18-29 (Young Adult),Female,2.08,0,Kids
8-12 (Pre-teen),Male,7.72,0,Kids
18-29 (Young Adult),Male,3.97,1,Kids
8-12 (Pre-teen),Female,3.57,1,Kids
8-12 (Pre-teen),Female,5.27,1,Kids
13-17 (Teen),Female,5.47,1,Kids
8-12 (Pre-teen),Female,6.14,1,Kids
8-12 (Pre-teen),Male,0.48,0,Kids
13-17 (Teen),Female,4.67,1,Kids
13-17 (Teen),Female,3.53,1,Kids
13-17 (Teen),Male,4.2,1,Kids
8-12 (Pre-teen),Female,3.43,1,Kids
13-17 (Teen),Male,4.2,1,Kids
13-17 (Teen),Female,4.27,0,Kids
13-17 (Teen),Male,4.64,1,Kids
8-12 (Pre-teen),Female,1.92,0,Kids
8-12 (Pre-teen),Female,1.94,0,Kids
13-17 (Teen),Female,3.79,0,Kids
8-12 (Pre-teen),Male,3.42,0,Kids
13-17 (Teen),Female,3.8,0,Kids
8-12 (Pre-teen),Male,4.27,0,Kids
8-12 (Pre-teen),Male,2.57,0,Kids
13-17 (Teen),Male,6.96,1,Kids
8-12 (Pre-teen),Female,6.07,0,Kids
13-17 (Teen),Female,2.95,0,Kids
13-17 (Teen),Male,4.61,0,Kids
8-12 (Pre-teen),Female,2.3,0,Kids
13-17 (Teen),Male,4.36,0,Kids
18-29 (Young Adult),Female,5.51,0,Kids
13-17 (Teen),Female,4.99,1,Kids
13-17 (Teen),Male,3.25,0,Kids
18-29 (Young Adult),Female,5.77,0,Kids
8-12 (Pre-teen),Male,0.97,0,Kids
8-12 (Pre-teen),Female,3.97,1,Kids
13-17 (Teen),Male,3.07,0,Kids
13-17 (Teen),Male,5.87,1,Kids
13-17 (Teen),Female,3.96,1,Kids
8-12 (Pre-teen),Male,4.07,0,Kids
18-29 (Young Adult),Male,4.03,1,Kids
13-17 (Teen),Male,3.54,0,Kids
8-12 (Pre-teen),Male,2.03,0,Kids
8-12 (Pre-teen),Male,5.78,1,Kids
8-12 (Pre-teen),Male,7.68,0,Kids
8-12 (Pre-teen),Female,5.19,1,Kids
13-17 (Teen),Female,1.93,0,Kids
13-17 (Teen),Male,5.31,1,Kids
8-12 (Pre-teen),Female,6.36,1,Kids
8-12 (Pre-teen),Male,4.56,0,Kids
8-12 (Pre-teen),Male,2.44,0,Kids
13-17 (Teen),Female,3.72,1,Kids
8-12 (Pre-teen),Female,3.34,1,Kids
8-12 (Pre-teen),Male,3.21,0,Kids
13-17 (Teen),Male,2.33,0,Kids
13-17 (Teen),Female,5.85,0,Kids
13-17 (Teen),Male,5.81,0,Kids
8-12 (Pre-teen),Female,1.32,0,Kids
13-17 (Teen),Female,5.96,1,Kids
8-12 (Pre-teen),Female,3.14,1,Kids
8-12 (Pre-teen),Male,2.96,0,Kids
13-17 (Teen),Female,4.15,1,Kids
13-17 (Teen),Female,4.26,1,Kids
13-17 (Teen),Male,6.99,1,Kids
13-17 (Teen),Male,4.29,1,Kids
8-12 (Pre-teen),Female,0.0,0,Kids
13-17 (Teen),Male,5.04,1,Kids
8-12 (Pre-teen),Male,6.56,0,Kids
18-29 (Young Adult),Male,5.06,0,Kids
13-17 (Teen),Female,3.49,1,Kids
13-17 (Teen),Male,6.22,0,Kids
8-12 (Pre-teen),Female,4.54,1,Kids
8-12 (Pre-teen),Female,5.39,0,Kids
13-17 (Teen),Female,4.69,0,Kids
18-29 (Young Adult),Female,4.04,1,Kids
13-17 (Teen),Female,4.87,1,Kids
8-12 (Pre-teen),Female,5.54,1,Kids
13-17 (Teen),Male,4.6,1,Kids
8-12 (Pre-teen),Female,5.18,0,Kids
13-17 (Teen),Female,4.93,1,Kids
13-17 (Teen),Male,4.86,1,Kids
13-17 (Teen),Female,5.17,0,Kids
13-17 (Teen),Female,5.86,1,Kids
8-12 (Pre-teen),Female,2.32,0,Kids
13-17 (Teen),Female,5.51,1,Kids
13-17 (Teen),Female,3.67,1,Kids
8-12 (Pre-teen),Male,4.08,1,Kids
13-17 (Teen),Female,3.41,1,Kids
8-12 (Pre-teen),Male,6.12,1,Kids
8-12 (Pre-teen),Female,4.77,1,Kids
13-17 (Teen),Male,3.11,0,Kids
18-29 (Young Adult),Female,4.01,1,Kids
13-17 (Teen),Female,3.24,0,Kids
8-12 (Pre-teen),Female,4.12,0,Kids
8-12 (Pre-teen),Male,2.95,0,Kids
13-17 (Teen),Male,2.42,0,Kids
13-17 (Teen),Male,6.41,1,Kids
18-29 (Young Adult),Female,5.11,0,Kids
13-17 (Teen),Female,2.54,0,Kids
8-12 (Pre-teen),Female,2.89,0,Kids
13-17 (Teen),Male,6.03,1,Kids
18-29 (Young Adult),Male,5.19,1,Kids
13-17 (Teen),Male,3.74,1,Kids
13-17 (Teen),Female,3.8,0,Kids
18-29 (Young Adult),Male,4.42,0,Kids
13-17 (Teen),Male,5.84,1,Kids
13-17 (Teen),Female,4.43,1,Kids
13-17 (Teen),Male,5.26,1,Kids
13-17 (Teen),Female,4.59,0,Kids
13-17 (Teen),Male,6.09,1,Kids
13-17 (Teen),Female,4.5,1,Kids
13-17 (Teen),Male,5.32,1,Kids
8-12 (Pre-teen),Female,0.25,0,Kids
13-17 (Teen),Female,2.98,0,Kids
13-17 (Teen),Male,4.09,1,Kids
8-12 (Pre-teen),Male,5.27,1,Kids
13-17 (Teen),Female,5.92,1,Kids
13-17 (Teen),Male,3.68,1,Kids
8-12 (Pre-teen),Female,0.1,0,Kids
8-12 (Pre-teen),Female,3.94,1,Kids
8-12 (Pre-teen),Female,1.81,0,Kids
18-29 (Young Adult),Female,3.98,0,Kids
13-17 (Teen),Female,3.87,1,Kids
8-12 (Pre-teen),Male,5.75,1,Kids
8-12 (Pre-teen),Female,5.09,1,Kids
13-17 (Teen),Male,3.99,1,Kids
8-12 (Pre-teen),Female,3.01,1,Kids
13-17 (Teen),Female,2.37,0,Kids
13-17 (Teen),Female,4.61,1,Kids
13-17 (Teen),Male,5.65,1,Kids
18-29 (Young Adult),Female,2.91,0,Kids
13-17 (Teen),Male,5.64,1,Kids
13-17 (Teen),Female,4.52,0,Kids
8-12 (Pre-teen),Male,4.57,1,Kids
8-12 (Pre-teen),Male,2.33,0,Kids
13-17 (Teen),Male,3.76,1,Kids
18-29 (Young Adult),Female,5.47,1,Kids
13-17 (Teen),Female,6.18,1,Kids
8-12 (Pre-teen),Female,3.62,1,Kids
18-29 (Young Adult),Female,4.69,1,Kids
13-17 (Teen),Female,5.65,1,Kids
8-12 (Pre-teen),Male,7.72,1,Kids
8-12 (Pre-teen),Male,0.0,0,Kids
13-17 (Teen),Female,5.77,1,Kids
13-17 (Teen),Male,4.18,1,Kids
13-17 (Teen),Female,5.21,1,Kids
8-12 (Pre-teen),Female,4.7,1,Kids
13-17 (Teen),Female,5.05,1,Kids
8-12 (Pre-teen),Female,3.86,1,Kids
13-17 (Teen),Male,3.4,0,Kids
8-12 (Pre-teen),Male,0.0,0,Kids
13-17 (Teen),Female,3.2,1,Kids
13-17 (Teen),Male,6.94,1,Kids
8-12 (Pre-teen),Female,1.13,0,Kids
8-12 (Pre-teen),Female,4.31,0,Kids
18-29 (Young Adult),Female,3.0,0,Kids
8-12 (Pre-teen),Male,2.46,0,Kids
8-12 (Pre-teen),Female,4.02,1,Kids
13-17 (Teen),Male,3.43,1,Kids
18-29 (Young Adult),Female,4.02,1,Kids
13-17 (Teen),Female,3.24,1,Kids
13-17 (Teen),Male,3.82,1,Kids
13-17 (Teen),Female,2.39,0,Kids
8-12 (Pre-teen),Male,6.57,0,Kids
18-29 (Young Adult),Female,4.52,0,Kids
8-12 (Pre-teen),Female,4.76,1,Kids
8-12 (Pre-teen),Female,4.29,1,Kids
8-12 (Pre-teen),Male,5.44,0,Kids
8-12 (Pre-teen),Male,0.0,0,Kids
13-17 (Teen),Male,2.19,0,Kids
13-17 (Teen),Male,5.71,1,Kids
13-17 (Teen),Female,5.66,1,Kids
13-17 (Teen),Male,3.95,1,Kids
13-17 (Teen),Female,4.93,0,Kids
8-12 (Pre-teen),Male,3.21,0,Kids
13-17 (Teen),Male,2.35,0,Kids
8-12 (Pre-teen),Female,5.2,0,Kids
13-17 (Teen),Male,3.73,0,Kids
13-17 (Teen),Female,5.56,0,Kids
8-12 (Pre-teen),Male,7.65,1,Kids
13-17 (Teen),Male,4.13,0,Kids
13-17 (Teen),Male,4.32,0,Kids
13-17 (Teen),Male,3.75,0,Kids
13-17 (Teen),Male,5.05,1,Kids
13-17 (Teen),Male,5.82,1,Kids
8-12 (Pre-teen),Male,5.53,1,Kids
13-17 (Teen),Female,3.88,1,Kids
13-17 (Teen),Female,5.31,0,Kids
18-29 (Young Adult),Male,4.67,0,Kids
8-12 (Pre-teen),Male,4.91,0,Kids
8-12 (Pre-teen),Male,2.1,0,Kids
13-17 (Teen),Female,4.3,0,Kids
13-17 (Teen),Female,2.32,0,Kids
13-17 (Teen),Male,5.72,1,Kids
13-17 (Teen),Male,4.42,1,Kids
8-12 (Pre-teen),Male,5.86,1,Kids
8-12 (Pre-teen),Male,1.93,0,Kids
13-17 (Teen),Male,5.58,0,Kids
13-17 (Teen),Female,4.93,0,Kids
13-17 (Teen),Male,3.64,0,Kids
8-12 (Pre-teen),Female,4.91,1,Kids
13-17 (Teen),Male,4.8,1,Kids
18-29 (Young Adult),Female,4.41,1,Kids
13-17 (Teen),Female,1.67,0,Kids
13-17 (Teen),Male,4.63,1,Kids
13-17 (Teen),Male,6.28,0,Kids
8-12 (Pre-teen),Male,5.53,1,Kids
13-17 (Teen),Male,4.34,0,Kids
18-29 (Young Adult),Female,4.44,0,Kids
8-12 (Pre-teen),Female,4.09,1,Kids
8-12 (Pre-teen),Male,3.7,1,Kids
13-17 (Teen),Male,6.14,1,Kids
13-17 (Teen),Female,3.53,1,Kids
13-17 (Teen),Male,6.69,1,Kids
18-29 (Young Adult),Female,3.44,1,Kids
13-17 (Teen),Male,3.7,1,Kids
13-17 (Teen),Male,6.52,0,Kids
13-17 (Teen),Male,3.81,1,Kids
18-29 (Young Adult),Male,4.32,1,Kids
8-12 (Pre-teen),Male,6.03,0,Kids
8-12 (Pre-teen),Male,4.44,0,Kids
13-17 (Teen),Female,5.64,1,Kids
8-12 (Pre-teen),Female,4.21,1,Kids
8-12 (Pre-teen),Male,0.72,0,Kids
8-12 (Pre-teen),Male,2.44,0,Kids
18-29 (Young Adult),Female,4.65,0,Kids
13-17 (Teen),Male,3.09,0,Kids
13-17 (Teen),Male,4.53,1,Kids
8-12 (Pre-teen),Male,1.88,0,Kids
18-29 (Young Adult),Male,4.43,0,Kids
13-17 (Teen),Male,3.45,1,Kids
8-12 (Pre-teen),Female,5.08,0,Kids
8-12 (Pre-teen),Male,0.88,0,Kids
13-17 (Teen),Female,6.31,1,Kids
13-17 (Teen),Female,4.63,1,Kids
8-12 (Pre-teen),Male,4.57,1,Kids
13-17 (Teen),Female,6.11,0,Kids
13-17 (Teen),Female,2.96,0,Kids
13-17 (Teen),Female,5.07,1,Kids
13-17 (Teen),Male,6.85,1,Kids
13-17 (Teen),Female,3.5,1,Kids
13-17 (Teen),Male,3.19,1,Kids
8-12 (Pre-teen),Male,9.07,0,Kids
18-29 (Young Adult),Male,5.75,1,Kids
13-17 (Teen),Female,5.31,0,Kids
8-12 (Pre-teen),Male,5.11,1,Kids
8-12 (Pre-teen),Male,6.33,1,Kids
8-12 (Pre-teen),Male,0.36,0,Kids
8-12 (Pre-teen),Male,3.07,0,Kids
18-29 (Young Adult),Male,3.44,0,Kids
13-17 (Teen),Male,6.07,1,Kids
8-12 (Pre-teen),Female,7.67,1,Kids
8-12 (Pre-teen),Female,2.45,0,Kids
8-12 (Pre-teen),Male,7.14,1,Kids
18-29 (Young Adult),Male,3.22,1,Kids
18-29 (Young Adult),Female,3.97,1,Kids
18-29 (Young Adult),Female,5.3,1,Kids
8-12 (Pre-teen),Female,4.18,0,Kids
13-17 (Teen),Male,4.89,1,Kids
13-17 (Teen),Male,2.76,0,Kids
18-29 (Young Adult),Male,3.39,0,Kids
13-17 (Teen),Female,4.67,1,Kids
13-17 (Teen),Male,6.19,0,Kids
18-29 (Young Adult),Male,4.96,0,Kids
13-17 (Teen),Female,5.93,1,Kids
8-12 (Pre-teen),Male,6.33,1,Kids
8-12 (Pre-teen),Male,4.82,1,Kids
8-12 (Pre-teen),Male,1.44,0,Kids
8-12 (Pre-teen),Male,7.25,1,Kids
13-17 (Teen),Male,4.93,0,Kids
13-17 (Teen),Female,5.35,0,Kids
13-17 (Teen),Female,4.94,1,Kids
8-12 (Pre-teen),Female,5.3,0,Kids
13-17 (Teen),Male,2.74,0,Kids
8-12 (Pre-teen),Female,3.95,0,Kids
8-12 (Pre-teen),Male,2.84,0,Kids
8-12 (Pre-teen),Male,7.55,1,Kids
8-12 (Pre-teen),Female,5.35,1,Kids
8-12 (Pre-teen),Male,0.0,0,Kids
8-12 (Pre-teen),Male,0.0,0,Kids
13-17 (Teen),Male,2.36,0,Kids
13-17 (Teen),Male,3.91,0,Kids
8-12 (Pre-teen),Male,2.37,0,Kids
8-12 (Pre-teen),Female,7.69,1,Kids
18-29 (Young Adult),Male,4.87,0,Kids
13-17 (Teen),Female,3.96,1,Kids
8-12 (Pre-teen),Male,7.75,1,Kids
8-12 (Pre-teen),Male,9.28,1,Kids
13-17 (Teen),Female,4.9,0,Kids
13-17 (Teen),Female,3.73,1,Kids
13-17 (Teen),Male,4.96,0,Kids
8-12 (Pre-teen),Female,2.95,0,Kids
8-12 (Pre-teen),Female,3.47,1,Kids
8-12 (Pre-teen),Male,3.31,0,Kids
8-12 (Pre-teen),Female,4.35,0,Kids
8-12 (Pre-teen),Female,4.97,0,Kids
13-17 (Teen),Female,6.92,1,Kids
13-17 (Teen),Male,4.35,1,Kids
13-17 (Teen),Male,3.66,0,Kids
13-17 (Teen),Female,5.82,0,Kids
13-17 (Teen),Male,5.29,1,Kids
8-12 (Pre-teen),Female,6.52,1,Kids
13-17 (Teen),Male,3.38,0,Kids
8-12 (Pre-teen),Male,3.67,1,Kids
13-17 (Teen),Female,3.37,0,Kids
13-17 (Teen),Female,4.22,1,Kids
13-17 (Teen),Female,3.9,0,Kids
18-29 (Young Adult),Male,5.01,1,Kids
13-17 (Teen),Female,3.64,0,Kids
8-12 (Pre-teen),Female,6.39,1,Kids
8-12 (Pre-teen),Male,5.35,1,Kids
8-12 (Pre-teen),Female,3.76,0,Kids
13-17 (Teen),Male,1.49,0,Kids
13-17 (Teen),Female,4.28,1,Kids
8-12 (Pre-teen),Female,9.88,1,Kids
13-17 (Teen),Female,5.39,1,Kids
8-12 (Pre-teen),Male,5.0,0,Kids
13-17 (Teen),Female,3.85,1,Kids
13-17 (Teen),Female,2.45,0,Kids
8-12 (Pre-teen),Female,4.1,0,Kids
8-12 (Pre-teen),Male,5.06,0,Kids
13-17 (Teen),Male,4.51,1,Kids
18-29 (Young Adult),Female,5.41,0,Kids
8-12 (Pre-teen),Female,0.0,0,Kids
13-17 (Teen),Male,4.43,0,Kids
13-17 (Teen),Male,4.32,1,Kids
18-29 (Young Adult),Male,3.39,1,Kids
8-12 (Pre-teen),Male,0.0,0,Kids
13-17 (Teen),Male,4.41,1,Kids
8-12 (Pre-teen),Female,5.45,0,Kids
18-29 (Young Adult),Male,6.49,1,Kids
8-12 (Pre-teen),Male,4.71,1,Kids
13-17 (Teen),Male,2.07,0,Kids
8-12 (Pre-teen),Female,2.07,0,Kids
8-12 (Pre-teen),Male,2.82,0,Kids
8-12 (Pre-teen),Female,4.46,1,Kids
8-12 (Pre-teen),Female,2.21,0,Kids
13-17 (Teen),Female,3.99,0,Kids
13-17 (Teen),Male,4.26,1,Kids
13-17 (Teen),Male,4.9,1,Kids
8-12 (Pre-teen),Female,3.57,0,Kids
8-12 (Pre-teen),Female,1.62,0,Kids
13-17 (Teen),Male,2.28,0,Kids
18-29 (Young Adult),Female,3.57,1,Kids
13-17 (Teen),Female,2.72,0,Kids
13-17 (Teen),Female,3.23,1,Kids
13-17 (Teen),Male,2.9,0,Kids
13-17 (Teen),Male,3.77,0,Kids
13-17 (Teen),Male,4.14,0,Kids
13-17 (Teen),Female,3.39,1,Kids
13-17 (Teen),Male,4.81,0,Kids
18-29 (Young Adult),Male,7.26,1,Kids
18-29 (Young Adult),Female,5.35,0,Kids
13-17 (Teen),Male,4.97,1,Kids
8-12 (Pre-teen),Male,1.37,0,Kids
8-12 (Pre-teen),Male,6.5,0,Kids
8-12 (Pre-teen),Female,6.31,1,Kids
13-17 (Teen),Female,3.93,1,Kids
13-17 (Teen),Female,6.88,1,Kids
8-12 (Pre-teen),Female,4.88,0,Kids
13-17 (Teen),Male,2.37,0,Kids
8-12 (Pre-teen),Male,3.69,0,Kids
13-17 (Teen),Male,3.02,1,Kids
13-17 (Teen),Female,4.98,0,Kids
13-17 (Teen),Male,5.14,0,Kids
8-12 (Pre-teen),Female,1.46,0,Kids
8-12 (Pre-teen),Male,0.5,0,Kids
8-12 (Pre-teen),Female,2.99,0,Kids
13-17 (Teen),Male,4.71,1,Kids
8-12 (Pre-teen),Female,5.0,1,Kids
13-17 (Teen),Male,6.87,0,Kids
18-29 (Young Adult),Male,4.87,0,Kids
8-12 (Pre-teen),Female,3.73,0,Kids
8-12 (Pre-teen),Female,4.15,1,Kids
8-12 (Pre-teen),Male,3.17,1,Kids
8-12 (Pre-teen),Male,2.03,0,Kids
8-12 (Pre-teen),Female,5.7,1,Kids
8-12 (Pre-teen),Female,0.38,0,Kids
8-12 (Pre-teen),Female,4.4,1,Kids
13-17 (Teen),Female,3.75,1,Kids
18-29 (Young Adult),Male,4.04,1,Kids
8-12 (Pre-teen),Male,6.76,1,Kids
13-17 (Teen),Female,2.31,0,Kids
8-12 (Pre-teen),Female,5.36,1,Kids
8-12 (Pre-teen),Male,4.55,1,Kids
13-17 (Teen),Male,3.71,0,Kids
8-12 (Pre-teen),Male,3.0,0,Kids
8-12 (Pre-teen),Male,5.75,1,Kids
13-17 (Teen),Female,5.0,0,Kids
13-17 (Teen),Male,4.25,1,Kids
8-12 (Pre-teen),Male,5.6,0,Kids
13-17 (Teen),Female,4.11,0,Kids
13-17 (Teen),Male,3.94,0,Kids
8-12 (Pre-teen),Female,5.77,1,Kids
8-12 (Pre-teen),Male,5.45,1,Kids
8-12 (Pre-teen),Male,5.77,1,Kids
13-17 (Teen),Female,4.57,1,Kids
8-12 (Pre-teen),Male,4.12,0,Kids
8-12 (Pre-teen),Male,5.02,0,Kids
13-17 (Teen),Female,5.59,0,Kids
8-12 (Pre-teen),Female,7.62,0,Kids
13-17 (Teen),Female,4.85,1,Kids
13-17 (Teen),Female,2.91,0,Kids
13-17 (Teen),Male,5.17,0,Kids
13-17 (Teen),Male,1.95,0,Kids
13-17 (Teen),Female,6.15,0,Kids
8-12 (Pre-teen),Male,5.2,1,Kids
8-12 (Pre-teen),Female,9.73,1,Kids
13-17 (Teen),Female,4.33,1,Kids
8-12 (Pre-teen),Female,3.35,1,Kids
8-12 (Pre-teen),Male,0.31,0,Kids
8-12 (Pre-teen),Female,2.43,0,Kids
13-17 (Teen),Female,2.05,0,Kids
8-12 (Pre-teen),Male,3.94,1,Kids
13-17 (Teen),Female,2.8,0,Kids
13-17 (Teen),Male,2.45,0,Kids
8-12 (Pre-teen),Female,1.18,0,Kids
13-17 (Teen),Male,2.82,0,Kids
8-12 (Pre-teen),Female,5.11,0,Kids
8-12 (Pre-teen),Female,3.0,0,Kids
8-12 (Pre-teen),Female,4.07,0,Kids
13-17 (Teen),Female,4.38,0,Kids
13-17 (Teen),Female,2.98,0,Kids
8-12 (Pre-teen),Female,1.99,0,Kids
13-17 (Teen),Male,3.94,1,Kids
8-12 (Pre-teen),Male,5.59,0,Kids
18-29 (Young Adult),Male,5.69,1,Kids
8-12 (Pre-teen),Male,4.98,0,Kids
8-12 (Pre-teen),Male,4.14,0,Kids
13-17 (Teen),Female,5.13,1,Kids
18-29 (Young Adult),Female,3.87,1,Kids
13-17 (Teen),Female,3.92,1,Kids
13-17 (Teen),Male,8.03,1,Kids
8-12 (Pre-teen),Female,3.03,0,Kids
8-12 (Pre-teen),Male,3.82,0,Kids
8-12 (Pre-teen),Male,2.6,0,Kids
8-12 (Pre-teen),Female,1.17,0,Kids
18-29 (Young Adult),Female,4.85,1,Kids
8-12 (Pre-teen),Female,2.22,0,Kids
13-17 (Teen),Male,3.95,0,Kids
8-12 (Pre-teen),Male,7.54,1,Kids
8-12 (Pre-teen),Female,5.52,1,Kids
13-17 (Teen),Female,4.16,0,Kids
13-17 (Teen),Male,3.36,1,Kids
8-12 (Pre-teen),Female,3.96,0,Kids
18-29 (Young Adult),Female,4.32,1,Kids
13-17 (Teen),Female,5.9,1,Kids
13-17 (Teen),Female,3.74,1,Kids
8-12 (Pre-teen),Male,2.76,0,Kids
13-17 (Teen),Male,3.3,1,Kids
13-17 (Teen),Male,4.82,1,Kids
18-29 (Young Adult),Male,5.18,1,Kids
13-17 (Teen),Female,5.52,0,Kids
8-12 (Pre-teen),Female,1.97,0,Kids
13-17 (Teen),Male,4.7,1,Kids
18-29 (Young Adult),Male,2.88,0,Kids
13-17 (Teen),Male,3.34,0,Kids
13-17 (Teen),Male,3.74,0,Kids
18-29 (Young Adult),Male,6.02,1,Kids
13-17 (Teen),Male,2.28,0,Kids
13-17 (Teen),Male,3.69,1,Kids
8-12 (Pre-teen),Male,4.69,1,Kids
13-17 (Teen),Female,5.12,0,Kids
8-12 (Pre-teen),Female,0.99,0,Kids
13-17 (Teen),Male,4.68,1,Kids
8-12 (Pre-teen),Female,8.63,1,Kids
13-17 (Teen),Male,7.21,0,Kids
13-17 (Teen),Female,7.36,1,Kids
13-17 (Teen),Female,4.97,0,Kids
13-17 (Teen),Male,6.32,1,Kids
13-17 (Teen),Female,4.94,1,Kids
13-17 (Teen),Female,4.16,0,Kids
8-12 (Pre-teen),Female,3.61,0,Kids
13-17 (Teen),Female,6.8,1,Kids
13-17 (Teen),Female,3.19,0,Kids
13-17 (Teen),Female,5.09,0,Kids
13-17 (Teen),Male,5.44,1,Kids
8-12 (Pre-teen),Female,0.55,0,Kids
13-17 (Teen),Female,5.14,1,Kids
8-12 (Pre-teen),Female,6.19,0,Kids
8-12 (Pre-teen),Female,3.61,1,Kids
13-17 (Teen),Female,4.2,0,Kids
13-17 (Teen),Male,5.83,0,Kids
18-29 (Young Adult),Male,6.12,1,Kids
13-17 (Teen),Male,4.7,0,Kids
8-12 (Pre-teen),Male,1.6,0,Kids
13-17 (Teen),Female,4.09,0,Kids
13-17 (Teen),Male,3.81,1,Kids
18-29 (Young Adult),Male,4.7,0,Kids
8-12 (Pre-teen),Male,6.57,0,Kids
8-12 (Pre-teen),Male,4.78,0,Kids
8-12 (Pre-teen),Male,4.18,1,Kids
8-12 (Pre-teen),Female,4.18,0,Kids
13-17 (Teen),Female,4.61,0,Kids
13-17 (Teen),Female,3.22,0,Kids
13-17 (Teen),Male,3.39,0,Kids
13-17 (Teen),Female,5.09,0,Kids
13-17 (Teen),Female,5.52,1,Kids
13-17 (Teen),Female,5.97,1,Kids
13-17 (Teen),Female,3.77,0,Kids
13-17 (Teen),Female,3.22,1,Kids
8-12 (Pre-teen),Female,0.81,0,Kids
13-17 (Teen),Male,4.92,1,Kids
8-12 (Pre-teen),Male,4.65,1,Kids
18-29 (Young Adult),Male,3.2,1,Kids
13-17 (Teen),Female,2.39,0,Kids
8-12 (Pre-teen),Male,3.06,0,Kids
13-17 (Teen),Male,4.35,0,Kids
18-29 (Young Adult),Female,5.22,1,Kids
8-12 (Pre-teen),Female,3.62,0,Kids
13-17 (Teen),Male,3.11,0,Kids
13-17 (Teen),Male,6.83,1,Kids
13-17 (Teen),Male,4.35,0,Kids
8-12 (Pre-teen),Female,2.88,0,Kids
8-12 (Pre-teen),Male,10.2,1,Kids
13-17 (Teen),Male,4.96,1,Kids
8-12 (Pre-teen),Male,4.92,0,Kids
8-12 (Pre-teen),Male,2.7,0,Kids
8-12 (Pre-teen),Male,5.98,1,Kids
13-17 (Teen),Male,5.36,1,Kids
13-17 (Teen),Female,4.07,1,Kids
8-12 (Pre-teen),Male,6.63,1,Kids
13-17 (Teen),Male,5.33,0,Kids
8-12 (Pre-teen),Male,4.84,0,Kids
8-12 (Pre-teen),Female,4.14,1,Kids
18-29 (Young Adult),Male,5.41,1,Kids
13-17 (Teen),Female,4.32,0,Kids
13-17 (Teen),Female,4.18,1,Kids
13-17 (Teen),Male,4.29,1,Kids
13-17 (Teen),Male,6.95,1,Kids
8-12 (Pre-teen),Female,6.21,0,Kids
18-29 (Young Adult),Male,3.24,0,Kids
8-12 (Pre-teen),Female,0.1,0,Kids
8-12 (Pre-teen),Female,4.72,1,Kids
13-17 (Teen),Female,7.34,0,Kids
8-12 (Pre-teen),Female,4.58,1,Kids
8-12 (Pre-teen),Female,0.0,0,Kids
8-12 (Pre-teen),Male,3.53,0,Kids
8-12 (Pre-teen),Female,6.23,0,Kids
8-12 (Pre-teen),Male,5.71,0,Kids
13-17 (Teen),Male,6.14,0,Kids
8-12 (Pre-teen),Male,3.09,0,Kids
13-17 (Teen),Male,4.99,1,Kids
8-12 (Pre-teen),Female,4.99,0,Kids
13-17 (Teen),Female,2.73,0,Kids
8-12 (Pre-teen),Female,6.09,0,Kids
8-12 (Pre-teen),Male,7.56,1,Kids
8-12 (Pre-teen),Female,8.89,1,Kids
8-12 (Pre-teen),Female,2.56,0,Kids
13-17 (Teen),Female,4.3,0,Kids
8-12 (Pre-teen),Male,5.55,0,Kids
8-12 (Pre-teen),Female,4.45,1,Kids
